x,y,z,r,g,b
0.24375,0.48333333333333334,3.651313066482544,0.4631926715373993,0.43721118569374084,0.19702862203121185
0.24375,0.49166666666666664,3.642829418182373,0.46518388390541077,0.43875300884246826,0.19770434498786926
0.24375,0.5,3.6359593868255615,0.467701256275177,0.44025692343711853,0.1984332948923111
0.24375,0.5083333333333333,3.6282718181610107,0.4694790244102478,0.44171345233917236,0.19905994832515717
0.24375,0.5166666666666667,3.6226606369018555,0.47100093960762024,0.44286173582077026,0.19956880807876587
0.24375,0.525,3.61899995803833,0.47237229347229004,0.4437233507633209,0.19997850060462952
0.24375,0.5333333333333333,3.6172034740448,0.47501707077026367,0.4447096586227417,0.20057807862758636
0.24375,0.5416666666666666,3.604295492172241,0.47529807686805725,0.4465986490249634,0.20114730298519135
0.24375,0.55,3.602125883102417,0.47753867506980896,0.4476000964641571,0.2017032504081726
0.24375,0.5583333333333333,3.5893352031707764,0.4777431786060333,0.44956666231155396,0.20228621363639832
0.24375,0.5666666666666667,3.5860815048217773,0.47858181595802307,0.450356125831604,0.20261250436306
0.24375,0.575,3.581935167312622,0.47953781485557556,0.4513470530509949,0.20301057398319244
0.24375,0.5833333333333334,3.5776636600494385,0.4804280698299408,0.4523725211620331,0.20341089367866516
0.24375,0.5916666666666667,3.573770761489868,0.48142004013061523,0.45342496037483215,0.20383182168006897
0.24375,0.6,3.5704033374786377,0.48245877027511597,0.4544713795185089,0.20425742864608765
0.24375,0.6083333333333333,3.566617727279663,0.48304858803749084,0.45546606183052063,0.20461420714855194
0.24375,0.6166666666666667,3.5638630390167236,0.4835633337497711,0.45628851652145386,0.20491306483745575
0.24375,0.625,3.5613083839416504,0.48400044441223145,0.45708605647087097,0.20519579946994781
0.24375,0.6333333333333333,3.5589582920074463,0.4843581020832062,0.4578576683998108,0.20546191930770874
0.24375,0.6416666666666667,3.5566208362579346,0.48461028933525085,0.45863819122314453,0.20571833848953247
0.24375,0.65,3.5542373657226562,0.4847642779350281,0.45948144793510437,0.20598171651363373
0.24375,0.6583333333333333,3.559033155441284,0.48628535866737366,0.4596145451068878,0.2062092423439026
0.24375,0.6666666666666666,3.5556888580322266,0.485871821641922,0.4605477750301361,0.20643095672130585
0.24375,0.675,3.552175760269165,0.48519083857536316,0.4613480567932129,0.20658156275749207
0.24375,0.6833333333333333,3.5458922386169434,0.48376405239105225,0.46252089738845825,0.2067495733499527
0.24375,0.6916666666666667,3.5443758964538574,0.4833221733570099,0.46300676465034485,0.2068389505147934
0.24375,0.7,3.5435168743133545,0.48286205530166626,0.4635702073574066,0.2069506198167801
0.24375,0.7083333333333334,3.5432491302490234,0.48236727714538574,0.4640916585922241,0.20704710483551025
0.24375,0.7166666666666667,3.5442070960998535,0.48193812370300293,0.4645119607448578,0.20712383091449738
0.24375,0.725,3.544257402420044,0.4811747074127197,0.4649844765663147,0.20717516541481018
0.24375,0.7333333333333333,3.544848680496216,0.48047634959220886,0.46534454822540283,0.20720191299915314
0.24375,0.7416666666666667,3.545656442642212,0.47970840334892273,0.4656742513179779,0.20721204578876495
0.24375,0.75,3.546682357788086,0.4788724184036255,0.46597349643707275,0.20720569789409637
0.24375,0.7583333333333333,3.547926425933838,0.4779697358608246,0.4662419557571411,0.20718300342559814
0.24375,0.7666666666666667,3.5493905544281006,0.4770020842552185,0.4664795696735382,0.2071441262960434
0.24375,0.775,3.551037073135376,0.4759315848350525,0.46669796109199524,0.20708805322647095
0.24375,0.7833333333333333,3.558616876602173,0.475844144821167,0.46633005142211914,0.20698510110378265
0.24375,0.7916666666666666,3.5592613220214844,0.4742371141910553,0.466648668050766,0.2068944275379181
0.24375,0.8,3.559730052947998,0.47248584032058716,0.46697622537612915,0.20678943395614624
0.24375,0.8083333333333333,3.5568854808807373,0.4698531925678253,0.4676668345928192,0.2066829353570938
0.24375,0.8166666666666667,3.559206247329712,0.4688023626804352,0.4676961898803711,0.2065749317407608
0.24375,0.825,3.562138080596924,0.46743497252464294,0.4677221179008484,0.20643068850040436
0.24375,0.8333333333333334,3.5653042793273926,0.4660276174545288,0.4677167534828186,0.2062731385231018
0.24375,0.8416666666666667,3.5688862800598145,0.46458181738853455,0.4676659405231476,0.20609866082668304
0.24375,0.85,3.572688341140747,0.46315625309944153,0.4675763249397278,0.20591555535793304
0.24375,0.8583333333333333,3.576526165008545,0.46157151460647583,0.46748992800712585,0.20571526885032654
0.24375,0.8666666666666667,3.580934524536133,0.45995330810546875,0.467343270778656,0.20549453794956207
0.24375,0.875,3.5855166912078857,0.4583398997783661,0.46716466546058655,0.20526544749736786
0.24375,0.8833333333333333,3.5904152393341064,0.45669060945510864,0.466947466135025,0.20502156019210815
0.24375,0.8916666666666667,3.5951859951019287,0.45496511459350586,0.4667378067970276,0.2047710120677948
0.24375,0.9,3.6017165184020996,0.4539529085159302,0.4662657082080841,0.20452851057052612
0.24375,0.9083333333333333,3.6089231967926025,0.45204299688339233,0.46583130955696106,0.2041955441236496
0.24375,0.9166666666666666,3.612107753753662,0.4500744938850403,0.4657672047615051,0.20395724475383759
0.24375,0.925,3.613513469696045,0.44735249876976013,0.4659588634967804,0.2037048637866974
0.24375,0.9333333333333333,3.6171865463256836,0.44591736793518066,0.4657761752605438,0.20349402725696564
0.24375,0.9416666666666667,3.622932195663452,0.444161981344223,0.4654272496700287,0.20320169627666473
0.24375,0.95,3.6288986206054688,0.4423965811729431,0.4650510251522064,0.2029007077217102
0.24375,0.9583333333333334,3.635272741317749,0.440608412027359,0.464630663394928,0.20258499681949615
0.24375,0.9666666666666667,3.64180850982666,0.4388732612133026,0.464182049036026,0.20226752758026123
0.24375,0.975,3.6484365463256836,0.43707549571990967,0.46372634172439575,0.20194104313850403
0.24375,0.9833333333333333,3.6553192138671875,0.43523335456848145,0.46324560046195984,0.2016027718782425
0.24375,0.9916666666666667,3.6625566482543945,0.4334058165550232,0.4627223610877991,0.2012544423341751
0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.008333333333333333,0.0,0.0,0.0,0.0
0.25,0.016666666666666666,0.0,0.0,0.0,0.0
0.25,0.025,0.0,0.0,0.0,0.0
0.25,0.03333333333333333,3.3225250244140625,0.48112356662750244,0.5459988713264465,0.5915387868881226
0.25,0.041666666666666664,3.325302839279175,0.4816385507583618,0.5457515716552734,0.59150230884552
0.25,0.05,3.3395895957946777,0.48276615142822266,0.5442987680435181,0.5912187695503235
0.25,0.058333333333333334,3.3547182083129883,0.4832648038864136,0.5426943302154541,0.5908759236335754
0.25,0.06666666666666667,3.3692641258239746,0.484485924243927,0.5412595272064209,0.5905943512916565
0.25,0.075,3.3862998485565186,0.4850873649120331,0.539497971534729,0.5902126431465149
0.25,0.08333333333333333,3.4035120010375977,0.4858434200286865,0.537757933139801,0.5898380279541016
0.25,0.09166666666666666,3.420046806335449,0.4869212806224823,0.5361495614051819,0.5895016193389893
0.25,0.1,3.4320411682128906,0.487783819437027,0.5350064635276794,0.5892637968063354
0.25,0.10833333333333334,3.4569928646087646,0.48873215913772583,0.5325512290000916,0.5887153148651123
0.25,0.11666666666666667,3.4772047996520996,0.4888678193092346,0.5305129885673523,0.5882308483123779
0.25,0.125,3.497016668319702,0.49010932445526123,0.5286809206008911,0.5878303647041321
0.25,0.13333333333333333,3.5174341201782227,0.49068766832351685,0.5267295241355896,0.5873722434043884
0.25,0.14166666666666666,3.5387964248657227,0.4912472665309906,0.5247093439102173,0.5868909955024719
0.25,0.15,3.5604169368743896,0.49206870794296265,0.5227242708206177,0.5864220261573792
0.25,0.15833333333333333,3.5821900367736816,0.4923565089702606,0.5206834077835083,0.5859147310256958
0.25,0.16666666666666666,3.604029655456543,0.4934162199497223,0.5187612771987915,0.5854583978652954
0.25,0.175,3.620936393737793,0.49382805824279785,0.5172432661056519,0.5850785374641418
0.25,0.18333333333333332,3.6608455181121826,0.4934731721878052,0.5135387182235718,0.5840931534767151
0.25,0.19166666666666668,3.682380437850952,0.4944017827510834,0.5117180347442627,0.5836374759674072
0.25,0.2,3.7079524993896484,0.4947916865348816,0.5094975233078003,0.583049476146698
0.25,0.20833333333333334,3.7348287105560303,0.4949910044670105,0.5071710348129272,0.5824171304702759
0.25,0.21666666666666667,3.7629077434539795,0.4948245882987976,0.5047288537025452,0.5817316770553589
0.25,0.225,3.789632558822632,0.4954044222831726,0.5025330781936646,0.5811290740966797
0.25,0.23333333333333334,3.8103578090667725,0.49496620893478394,0.5007457733154297,0.5806019902229309
0.25,0.24166666666666667,3.8559279441833496,0.49493274092674255,0.4969826638698578,0.5795053839683533
0.25,0.25,3.886479139328003,0.49416589736938477,0.4944196045398712,0.5787197947502136
0.25,0.25833333333333336,3.9174931049346924,0.4941268563270569,0.49195238947868347,0.5779712200164795
0.25,0.26666666666666666,3.9502618312835693,0.4441681504249573,0.44002577662467957,0.37031763792037964
0.25,0.275,3.956660747528076,0.4055972695350647,0.39950063824653625,0.2008085995912552
0.25,0.2833333333333333,3.947765588760376,0.40199780464172363,0.3950212299823761,0.17781662940979004
0.25,0.2916666666666667,3.9312164783477783,0.40502938628196716,0.39700332283973694,0.17873521149158478
0.25,0.3,3.9189844131469727,0.408862829208374,0.39877933263778687,0.179691880941391
0.25,0.30833333333333335,3.8925347328186035,0.41226232051849365,0.4017641544342041,0.18093684315681458
0.25,0.31666666666666665,3.8847057819366455,0.4139273464679718,0.4027845859527588,0.1814226359128952
0.25,0.325,3.8724935054779053,0.4163733124732971,0.4043559432029724,0.18215666711330414
0.25,0.3333333333333333,3.856959581375122,0.4200133979320526,0.4064792990684509,0.18318888545036316
0.25,0.3416666666666667,3.8417882919311523,0.4235638678073883,0.4085809588432312,0.18420466780662537
0.25,0.35,3.831362724304199,0.42595621943473816,0.4100363552570343,0.18490037322044373
0.25,0.35833333333333334,3.821481466293335,0.42828047275543213,0.4114362895488739,0.18557246029376984
0.25,0.36666666666666664,3.809364080429077,0.4309118390083313,0.413128525018692,0.18636369705200195
0.25,0.375,3.7964963912963867,0.43453431129455566,0.41511234641075134,0.18735608458518982
0.25,0.38333333333333336,3.7830076217651367,0.43767520785331726,0.4170917570590973,0.1882897913455963
0.25,0.39166666666666666,3.7739992141723633,0.43995043635368347,0.4184684753417969,0.1889503449201584
0.25,0.4,3.7650680541992188,0.44222915172576904,0.419848769903183,0.1896124631166458
0.25,0.4083333333333333,3.754412889480591,0.4448021650314331,0.4214847981929779,0.1903820037841797
0.25,0.4166666666666667,3.7430481910705566,0.4481053948402405,0.4233730733394623,0.19131071865558624
0.25,0.425,3.7386410236358643,0.4510241448879242,0.42445892095565796,0.19196777045726776
0.25,0.43333333333333335,3.728464365005493,0.4537777006626129,0.4261550307273865,0.19277696311473846
0.25,0.44166666666666665,3.718114137649536,0.4554775357246399,0.42766299843788147,0.19340643286705017
0.25,0.45,3.7047622203826904,0.4572667181491852,0.4295516908168793,0.1941540539264679
0.25,0.4583333333333333,3.6946306228637695,0.46004679799079895,0.43131962418556213,0.19498729705810547
0.25,0.4666666666666667,3.6829640865325928,0.46243351697921753,0.43322068452835083,0.1958111971616745
0.25,0.475,3.6760811805725098,0.4643952548503876,0.4344950318336487,0.19640742242336273
0.25,0.48333333333333334,3.6695775985717773,0.46624284982681274,0.4357139468193054,0.19697444140911102
0.25,0.49166666666666664,3.6628291606903076,0.4680890738964081,0.4369798004627228,0.19755476713180542
0.25,0.5,3.654618263244629,0.47018441557884216,0.4385158121585846,0.19824174046516418
0.25,0.5083333333333333,3.647826671600342,0.4726394712924957,0.43999943137168884,0.1989578902721405
0.25,0.5166666666666667,3.640620708465576,0.47437146306037903,0.44138649106025696,0.19955971837043762
0.25,0.525,3.6351330280303955,0.47589755058288574,0.44252389669418335,0.20006629824638367
0.25,0.5333333333333333,3.6298115253448486,0.4773688018321991,0.443646639585495,0.20056238770484924
0.25,0.5416666666666666,3.624664068222046,0.47878122329711914,0.44475361704826355,0.2010471224784851
0.25,0.55,3.6181180477142334,0.48028644919395447,0.4461212456226349,0.20161734521389008
0.25,0.5583333333333333,3.6204452514648438,0.4832940399646759,0.446715772151947,0.20215173065662384
0.25,0.5666666666666667,3.6123337745666504,0.48414158821105957,0.4482007920742035,0.20267650485038757
0.25,0.575,3.6057796478271484,0.4845903813838959,0.4493698477745056,0.2030634880065918
0.25,0.5833333333333334,3.5960190296173096,0.48473137617111206,0.45098254084587097,0.2035394012928009
0.25,0.5916666666666667,3.5917117595672607,0.4850442111492157,0.4518120288848877,0.20381379127502441
0.25,0.6,3.5876080989837646,0.48586535453796387,0.45286160707473755,0.20421358942985535
0.25,0.6083333333333333,3.585118532180786,0.48694944381713867,0.45380887389183044,0.20461702346801758
0.25,0.6166666666666667,3.5809991359710693,0.4873821437358856,0.4548339545726776,0.2049638032913208
0.25,0.625,3.578425884246826,0.48781800270080566,0.45562639832496643,0.20524489879608154
0.25,0.6333333333333333,3.576056718826294,0.4881700575351715,0.4563923180103302,0.205508753657341
0.25,0.6416666666666667,3.5738978385925293,0.48843687772750854,0.45713093876838684,0.2057548612356186
0.25,0.65,3.57194185256958,0.48861515522003174,0.45784324407577515,0.2059832066297531
0.25,0.6583333333333333,3.569491386413574,0.48858359456062317,0.4586551785469055,0.20621542632579803
0.25,0.6666666666666666,3.568845748901367,0.4887726306915283,0.45931723713874817,0.20643281936645508
0.25,0.675,3.5673024654388428,0.48855268955230713,0.4599975347518921,0.20660579204559326
0.25,0.6833333333333333,3.5691707134246826,0.48893657326698303,0.4602035880088806,0.20671585202217102
0.25,0.6916666666666667,3.5706682205200195,0.48906210064888,0.4606552720069885,0.20686784386634827
0.25,0.7,3.5680155754089355,0.48817577958106995,0.46134141087532043,0.2069622129201889
0.25,0.7083333333333334,3.563210964202881,0.48662179708480835,0.46228840947151184,0.2070513516664505
0.25,0.7166666666666667,3.5601227283477783,0.48545512557029724,0.46296146512031555,0.20710815489292145
0.25,0.725,3.5608437061309814,0.4848116934299469,0.4633711576461792,0.20715615153312683
0.25,0.7333333333333333,3.5612952709198,0.4839528799057007,0.463787317276001,0.2071804404258728
0.25,0.7416666666666667,3.562206506729126,0.48306748270988464,0.4641323983669281,0.20718149840831757
0.25,0.75,3.5631537437438965,0.48218491673469543,0.4644159972667694,0.20716479420661926
0.25,0.7583333333333333,3.564390182495117,0.4812200665473938,0.4646731913089752,0.20713137090206146
0.25,0.7666666666666667,3.5658464431762695,0.48018819093704224,0.4648994505405426,0.20708148181438446
0.25,0.775,3.5675230026245117,0.4790913462638855,0.4650946855545044,0.20701532065868378
0.25,0.7833333333333333,3.569420099258423,0.4779317080974579,0.465258926153183,0.20693323016166687
0.25,0.7916666666666666,3.571489095687866,0.47666501998901367,0.46540436148643494,0.2068335860967636
0.25,0.8,3.5739452838897705,0.47525468468666077,0.46552205085754395,0.20670995116233826
0.25,0.8083333333333333,3.5824546813964844,0.4750395119190216,0.4649839997291565,0.2065436840057373
0.25,0.8166666666666667,3.584860324859619,0.47326815128326416,0.4651036262512207,0.2063787877559662
0.25,0.825,3.5855746269226074,0.47127565741539,0.46535781025886536,0.2062246948480606
0.25,0.8333333333333334,3.5864672660827637,0.4694124460220337,0.4655643105506897,0.20607195794582367
0.25,0.8416666666666667,3.5861806869506836,0.46684369444847107,0.4659523069858551,0.2058890163898468
0.25,0.85,3.5887444019317627,0.4656035304069519,0.4659135937690735,0.20573963224887848
0.25,0.8583333333333333,3.5925133228302,0.4639999568462372,0.4658142924308777,0.20553292334079742
0.25,0.8666666666666667,3.596515655517578,0.46236541867256165,0.4656846821308136,0.2053142786026001
0.25,0.875,3.6009137630462646,0.46069684624671936,0.4655110239982605,0.20507964491844177
0.25,0.8833333333333333,3.6055519580841064,0.45898810029029846,0.4653080105781555,0.2048323005437851
0.25,0.8916666666666667,3.6106224060058594,0.4572230279445648,0.4650599956512451,0.20456621050834656
0.25,0.9,3.615713596343994,0.455457866191864,0.46479785442352295,0.2042960375547409
0.25,0.9083333333333333,3.621065616607666,0.4536653161048889,0.46450352668762207,0.20401392877101898
0.25,0.9166666666666666,3.6265928745269775,0.45182305574417114,0.46418845653533936,0.20372040569782257
0.25,0.925,3.634417772293091,0.4506798982620239,0.46356502175331116,0.2034207433462143
0.25,0.9333333333333333,3.6428074836730957,0.4486919939517975,0.46297186613082886,0.20303434133529663
0.25,0.9416666666666667,3.6467370986938477,0.4466456472873688,0.46280938386917114,0.2027597874403
0.25,0.95,3.650707244873047,0.44458824396133423,0.4626416265964508,0.20248264074325562
0.25,0.9583333333333334,3.6531949043273926,0.4418551027774811,0.46269410848617554,0.20219066739082336
0.25,0.9666666666666667,3.6576714515686035,0.4403489828109741,0.4624116122722626,0.20194405317306519
0.25,0.975,3.664167642593384,0.43848708271980286,0.46196308732032776,0.20161190629005432
0.25,0.9833333333333333,3.6708762645721436,0.43662193417549133,0.4614896774291992,0.20127256214618683
0.25,0.9916666666666667,3.6780099868774414,0.4347385764122009,0.4609711468219757,0.20091883838176727
0.25625,0.0,0.0,0.0,0.0,0.0
0.25625,0.008333333333333333,0.0,0.0,0.0,0.0
0.25625,0.016666666666666666,0.0,0.0,0.0,0.0
0.25625,0.025,0.0,0.0,0.0,0.0
0.25625,0.03333333333333333,3.316072702407837,0.4828422963619232,0.5469287037849426,0.5918068289756775
0.25625,0.041666666666666664,3.317882537841797,0.4828721582889557,0.5467298030853271,0.5917637348175049
0.25625,0.05,3.3309717178344727,0.48415353894233704,0.5454245209693909,0.5915204286575317
0.25625,0.058333333333333334,3.346309185028076,0.48497557640075684,0.543828010559082,0.5911929607391357
0.25625,0.06666666666666667,3.362532138824463,0.4856640696525574,0.542137622833252,0.5908361673355103
0.25625,0.075,3.3784046173095703,0.4868135452270508,0.5405625700950623,0.590518593788147
0.25625,0.08333333333333333,3.394787311553955,0.4873415529727936,0.5388731360435486,0.590149462223053
0.25625,0.09166666666666666,3.411071300506592,0.4885982871055603,0.537306547164917,0.5898314118385315
0.25625,0.1,3.429659605026245,0.4891511797904968,0.5354284048080444,0.5894116163253784
0.25625,0.10833333333333334,3.448333740234375,0.48998382687568665,0.5336007475852966,0.589009702205658
0.25625,0.11666666666666667,3.466994047164917,0.49102625250816345,0.5318242907524109,0.5886228084564209
0.25625,0.125,3.487583875656128,0.491028368473053,0.5297433137893677,0.5881208181381226
0.25625,0.13333333333333333,3.5094029903411865,0.4927403926849365,0.5277871489524841,0.587704598903656
0.25625,0.14166666666666666,3.531090021133423,0.49293214082717896,0.5256766676902771,0.5871907472610474
0.25625,0.15,3.551217555999756,0.49416327476501465,0.5238807201385498,0.5867860913276672
0.25625,0.15833333333333333,3.5734012126922607,0.49457550048828125,0.5218051671981812,0.5862770080566406
0.25625,0.16666666666666666,3.5964884757995605,0.49521443247795105,0.5197020173072815,0.5857626795768738
0.25625,0.175,3.620175361633301,0.4957949221134186,0.5175645351409912,0.5852303504943848
0.25625,0.18333333333333332,3.638721466064453,0.49671339988708496,0.5159728527069092,0.5848464965820312
0.25625,0.19166666666666668,3.671133279800415,0.4971029460430145,0.5130770206451416,0.5840924978256226
0.25625,0.2,3.6996982097625732,0.49658849835395813,0.51045823097229,0.5833700299263
0.25625,0.20833333333333334,3.7267513275146484,0.4975302815437317,0.5082013010978699,0.5827845335006714
0.25625,0.21666666666666667,3.752690553665161,0.4974028766155243,0.5059370398521423,0.5821523666381836
0.25625,0.225,3.7809932231903076,0.49777016043663025,0.5035683512687683,0.5814979076385498
0.25625,0.23333333333333334,3.797229290008545,0.4979894459247589,0.5022264719009399,0.5811227560043335
0.25625,0.24166666666666667,3.848259925842285,0.4964069128036499,0.49779561161994934,0.579788863658905
0.25625,0.25,3.8774704933166504,0.4971465468406677,0.4955230951309204,0.5791363716125488
0.25625,0.25833333333333336,3.909238815307617,0.49658939242362976,0.4929181933403015,0.5783343315124512
0.25625,0.26666666666666666,3.9421143531799316,0.49611592292785645,0.4902791678905487,0.5775100588798523
0.25625,0.275,3.967893362045288,0.46232250332832336,0.4545137286186218,0.43506920337677
0.25625,0.2833333333333333,3.9682624340057373,0.42163193225860596,0.4121718406677246,0.25612983107566833
0.25625,0.2916666666666667,3.9572412967681885,0.4053017497062683,0.39478737115859985,0.1781446635723114
0.25625,0.3,3.9392871856689453,0.4090404808521271,0.39701515436172485,0.17921707034111023
0.25625,0.30833333333333335,3.9318349361419678,0.4127611815929413,0.39834266901016235,0.18003471195697784
0.25625,0.31666666666666665,3.9161715507507324,0.41569259762763977,0.40027108788490295,0.1809271275997162
0.25625,0.325,3.9029700756073,0.417833536863327,0.40184953808784485,0.1816268116235733
0.25625,0.3333333333333333,3.8834831714630127,0.420643150806427,0.4041447937488556,0.18260802328586578
0.25625,0.3416666666666667,3.8676421642303467,0.4244350790977478,0.40631118416786194,0.18367089331150055
0.25625,0.35,3.8517513275146484,0.4274778366088867,0.40837937593460083,0.1846168041229248
0.25625,0.35833333333333334,3.8414552211761475,0.42998436093330383,0.40983864665031433,0.18532752990722656
0.25625,0.36666666666666664,3.8319292068481445,0.4323488771915436,0.41120684146881104,0.18599577248096466
0.25625,0.375,3.8182592391967773,0.4355059266090393,0.4131496548652649,0.18692085146903992
0.25625,0.38333333333333336,3.805622100830078,0.4392034113407135,0.41512367129325867,0.18791992962360382
0.25625,0.39166666666666666,3.7939295768737793,0.441994309425354,0.4168506860733032,0.1887410581111908
0.25625,0.4,3.784938335418701,0.4443546235561371,0.4182375371456146,0.18941491842269897
0.25625,0.4083333333333333,3.7760202884674072,0.4467184245586395,0.4196290075778961,0.19009065628051758
0.25625,0.4166666666666667,3.764309883117676,0.44959262013435364,0.4214341938495636,0.1909443587064743
0.25625,0.425,3.7537782192230225,0.45305296778678894,0.42326533794403076,0.19187642633914948
0.25625,0.43333333333333335,3.7431793212890625,0.4557012617588043,0.4249606430530548,0.1926727443933487
0.25625,0.44166666666666665,3.7352652549743652,0.4579195976257324,0.4262966513633728,0.19331635534763336
0.25625,0.45,3.727464437484741,0.4601219594478607,0.42763081192970276,0.19395770132541656
0.25625,0.4583333333333333,3.7175467014312744,0.46237510442733765,0.42923176288604736,0.19468046724796295
0.25625,0.4666666666666667,3.71186900138855,0.4656756520271301,0.4306219816207886,0.19547110795974731
0.25625,0.475,3.6944849491119385,0.46757972240448,0.43305790424346924,0.19638729095458984
0.25625,0.48333333333333334,3.6882827281951904,0.4693039357662201,0.43419721722602844,0.19691704213619232
0.25625,0.49166666666666664,3.6815543174743652,0.47118455171585083,0.43545040488243103,0.19749805331230164
0.25625,0.5,3.674499750137329,0.4730728566646576,0.43676555156707764,0.19809766113758087
0.25625,0.5083333333333333,3.667259693145752,0.4752948582172394,0.4382152557373047,0.1987759917974472
0.25625,0.5166666666666667,3.66025447845459,0.47763463854789734,0.43970173597335815,0.19947952032089233
0.25625,0.525,3.6535656452178955,0.4793599545955658,0.44102516770362854,0.2000628262758255
0.25625,0.5333333333333333,3.648209810256958,0.480883926153183,0.44214966893196106,0.2005658745765686
0.25625,0.5416666666666666,3.6430277824401855,0.4823458790779114,0.44325771927833557,0.20105697214603424
0.25625,0.55,3.6379504203796387,0.48374342918395996,0.44435936212539673,0.20153874158859253
0.25625,0.5583333333333333,3.6316938400268555,0.48518186807632446,0.4456785321235657,0.20208755135536194
0.25625,0.5666666666666667,3.6274423599243164,0.48696038126945496,0.44686490297317505,0.20264077186584473
0.25625,0.575,3.6220953464508057,0.4880160093307495,0.44802790880203247,0.20309975743293762
0.25625,0.5833333333333334,3.621345281600952,0.489164799451828,0.4485512971878052,0.20338888466358185
0.25625,0.5916666666666667,3.619748830795288,0.4909464120864868,0.4494757056236267,0.2038698047399521
0.25625,0.6,3.6116652488708496,0.4911218285560608,0.4509071111679077,0.20429930090904236
0.25625,0.6083333333333333,3.605196714401245,0.4909442663192749,0.4519614577293396,0.20457838475704193
0.25625,0.6166666666666667,3.601463556289673,0.49163904786109924,0.4529975354671478,0.20496012270450592
0.25625,0.625,3.5959715843200684,0.4916965961456299,0.4541472792625427,0.2052970826625824
0.25625,0.6333333333333333,3.5934131145477295,0.4920133054256439,0.45492613315582275,0.20556028187274933
0.25625,0.6416666666666667,3.591306686401367,0.49229696393013,0.4556610882282257,0.20580746233463287
0.25625,0.65,3.5894763469696045,0.4924795925617218,0.45634326338768005,0.20602770149707794
0.25625,0.6583333333333333,3.5877292156219482,0.49255308508872986,0.4570174217224121,0.20623286068439484
0.25625,0.6666666666666666,3.585672616958618,0.4924273192882538,0.45774421095848083,0.2064296156167984
0.25625,0.675,3.584798812866211,0.49238789081573486,0.45838597416877747,0.20661373436450958
0.25625,0.6833333333333333,3.5839736461639404,0.49215981364250183,0.4589986503124237,0.20676711201667786
0.25625,0.6916666666666667,3.5829052925109863,0.49171170592308044,0.4595798850059509,0.20688490569591522
0.25625,0.7,3.582451820373535,0.4912652373313904,0.4600664973258972,0.20697611570358276
0.25625,0.7083333333333334,3.583705186843872,0.4911602735519409,0.46030035614967346,0.20703595876693726
0.25625,0.7166666666666667,3.588038206100464,0.49134501814842224,0.4604133665561676,0.20710045099258423
0.25625,0.725,3.584829568862915,0.4897630512714386,0.4611867070198059,0.2071380317211151
0.25625,0.7333333333333333,3.581850051879883,0.4884090721607208,0.4617944061756134,0.2071535885334015
0.25625,0.7416666666666667,3.5818381309509277,0.4872417449951172,0.46223974227905273,0.20714935660362244
0.25625,0.75,3.582242965698242,0.4860289394855499,0.46262070536613464,0.20712164044380188
0.25625,0.7583333333333333,3.5812182426452637,0.4845222234725952,0.4630851447582245,0.2070813626050949
0.25625,0.7666666666666667,3.5825376510620117,0.48338308930397034,0.4633159935474396,0.2070198655128479
0.25625,0.775,3.5843353271484375,0.4822216033935547,0.4634915888309479,0.20694048702716827
0.25625,0.7833333333333333,3.5862815380096436,0.4810256063938141,0.46363329887390137,0.2068473994731903
0.25625,0.7916666666666666,3.588390350341797,0.4797329902648926,0.4637547433376312,0.2067374885082245
0.25625,0.8,3.5907208919525146,0.47838085889816284,0.46384525299072266,0.20661203563213348
0.25625,0.8083333333333333,3.5932435989379883,0.47694873809814453,0.4639109671115875,0.20647044479846954
0.25625,0.8166666666666667,3.5960092544555664,0.47534987330436707,0.463960736989975,0.20630541443824768
0.25625,0.825,3.5995304584503174,0.47379085421562195,0.4639236629009247,0.20612098276615143
0.25625,0.8333333333333334,3.603149652481079,0.47219395637512207,0.46386006474494934,0.2059246152639389
0.25625,0.8416666666666667,3.6093668937683105,0.4712896943092346,0.4634752869606018,0.20571894943714142
0.25625,0.85,3.614225149154663,0.4693794548511505,0.4633120894432068,0.20545963943004608
0.25625,0.8583333333333333,3.615947961807251,0.4673762321472168,0.4634039103984833,0.20525863766670227
0.25625,0.8666666666666667,3.617764949798584,0.4653421640396118,0.46348291635513306,0.20505066215991974
0.25625,0.875,3.618964910507202,0.462649941444397,0.4636824131011963,0.20480124652385712
0.25625,0.8833333333333333,3.622023105621338,0.4612233638763428,0.4635673761367798,0.2046089470386505
0.25625,0.8916666666666667,3.6266114711761475,0.4594193696975708,0.4633490741252899,0.20434585213661194
0.25625,0.9,3.6314306259155273,0.4575941562652588,0.46310195326805115,0.20407240092754364
0.25625,0.9083333333333333,3.6366071701049805,0.4557078778743744,0.4628185033798218,0.2037820667028427
0.25625,0.9166666666666666,3.6422808170318604,0.45384278893470764,0.462476909160614,0.203478142619133
0.25625,0.925,3.648049831390381,0.4519384205341339,0.46212127804756165,0.20316584408283234
0.25625,0.9333333333333333,3.653829336166382,0.450030118227005,0.4617573916912079,0.20285090804100037
0.25625,0.9416666666666667,3.6598427295684814,0.448106050491333,0.46136578917503357,0.20252655446529388
0.25625,0.95,3.666181802749634,0.4461520314216614,0.4609387516975403,0.20218905806541443
0.25625,0.9583333333333334,3.674808979034424,0.44482195377349854,0.46021291613578796,0.20183934271335602
